tweet_id;username;likes;retweet
1344444666574323700;alva47831808;;
1344255074688671700;alva47831808;;
1343966768293822500;alva47831808;;
1343961045388255200;alva47831808;AnaMariaCRN;
1343953294163497000;alva47831808;AndyHusky999;
1342347665049149400;alva47831808;;
1342347152450703400;alva47831808;;
1342298614010245000;alva47831808;;
1341993010112819200;alva47831808;;
1341929029947908000;alva47831808;;
1341919509959958500;alva47831808;aidilmubarock;
1341916470050078700;alva47831808;sonsih56gmailc1,rambo13032,JSTrikukuh;
1341894733363200000;alva47831808;;
1341892618846756900;alva47831808;;
1341881841402298400;alva47831808;;
1341877183891968000;alva47831808;;
1341738463180157000;alva47831808;;
1340633982874964000;alva47831808;ratu_Julid;
1339928467970826200;alva47831808;;
1339223051670458400;alva47831808;;
1339200263299584000;alva47831808;;
1339199394801799200;alva47831808;MikoYuna1;
1339198784740343800;alva47831808;;
1339191643195330600;alva47831808;Syaiful18532221;Syaiful18532221
1339191417294372900;alva47831808;;
1339191042554228700;alva47831808;;
1339181773364719600;alva47831808;;
1339173228225302500;alva47831808;;
1339131934392213500;alva47831808;;
1339126585127960600;alva47831808;Gogon31_,seedlessdew,irsyadfiles;seedlessdew
1338990838571909000;alva47831808;;
1338762715498594300;alva47831808;;
1338759636262916000;alva47831808;;
1338733799325065200;alva47831808;;
1338689542472142800;alva47831808;BudiDoby,antoneswe,joeaja80602567;
1338447351061442600;alva47831808;;
1338296497431974000;alva47831808;edhi_shi;
1338296297581731800;alva47831808;;
1338051838004772900;alva47831808;;
1337983252015927300;alva47831808;;
1337982050557599700;alva47831808;;
1337977593266520000;alva47831808;;
1337977025710096400;alva47831808;;
1337900229018800000;alva47831808;;
1337740066848788500;alva47831808;;
1337718253519396900;alva47831808;;
1337699792873349000;alva47831808;;
1337671163254730800;alva47831808;_Jafar_AA;
1337366521228656600;alva47831808;;
1337267557716279300;alva47831808;muliawanramzy;
1337002839193788400;alva47831808;;
1336985097765937200;alva47831808;;
1336862321570840600;alva47831808;;
1336785426212798500;alva47831808;;
1336491158105542700;alva47831808;;
1336286977050603500;alva47831808;;
1336286205361569800;alva47831808;;
1336234724847571000;alva47831808;;
1336224261648760800;alva47831808;;
1336201356747534300;alva47831808;;
1336197501552980000;alva47831808;;
1336184900039295000;alva47831808;;
1336082925377339400;alva47831808;;
1336082090039758800;alva47831808;;
1335960685688156200;alva47831808;;
1335955154051338200;alva47831808;;
1335941461678850000;alva47831808;;
1335926410066550800;alva47831808;;
1335913835069284400;alva47831808;;
1335912217108119600;alva47831808;;
1335898684500758500;alva47831808;;
1335875647323836400;alva47831808;;
1335874727475171300;alva47831808;;
1335874653030510600;alva47831808;;
1335874618918224000;alva47831808;;
1335871274887729200;alva47831808;;
1335862525502521300;alva47831808;;
1335852682586718200;alva47831808;;
1335848502388256800;alva47831808;;
1335847914942304300;alva47831808;;
1335847118666223600;alva47831808;;
1335846642709188600;alva47831808;;
1335842951696552000;alva47831808;;
1335842632883347500;alva47831808;;
1335841863731822600;alva47831808;;
1335841413347430400;alva47831808;;
1335839322180731000;alva47831808;;
1335839038327025700;alva47831808;;
1335838790770835500;alva47831808;;
1335838072533966800;alva47831808;;
1335837123291664400;alva47831808;;
1335836738896347100;alva47831808;;
1335836425044906000;alva47831808;;
1335836336620675000;alva47831808;;
1335835934298755000;alva47831808;;
1335835849326411800;alva47831808;;
1335835789817598000;alva47831808;SaputraSuteja;
1335835464905814000;alva47831808;;
1335835376661872600;alva47831808;;
1335835019219103700;alva47831808;;
1335834754134859800;alva47831808;;
1335834688376606700;alva47831808;;
1335834623591387100;alva47831808;;
1335834575654678500;alva47831808;;
1335834328840880000;alva47831808;visitortwt1;
1335834255562162200;alva47831808;;
1335834199253631000;alva47831808;FasarelaDaniel,visitortwt1;
1335834096870764500;alva47831808;visitortwt1,EmbPanTurquia;EmbPanTurquia
1335834064398368800;alva47831808;rouppme,me_nu2,visitortwt1;
1335834016700764200;alva47831808;;
1335833960987861000;alva47831808;;
1335833890091458600;alva47831808;;
1335833814514290700;alva47831808;;
1335833752312803300;alva47831808;visitortwt1;
1335833716669571000;alva47831808;;
1335833646461173800;alva47831808;visitortwt1;
1335833593503838200;alva47831808;;
1335831687482110000;alva47831808;;
1335822823474909200;alva47831808;;
1335822747436347400;alva47831808;;
1335822584911331300;alva47831808;;
1335821911301836800;alva47831808;;
1335728900253515800;alva47831808;;
1335728171627368400;alva47831808;;
1334508609422700500;alva47831808;;
1334504560346468400;alva47831808;;
1334500415266689000;alva47831808;;
1334495223255195600;alva47831808;;
1334477372377063400;alva47831808;;
1334476987616772000;alva47831808;;
1334472216545661000;alva47831808;;
1334159166902923300;alva47831808;;
1333947183406608400;alva47831808;;
1325741999010410500;alva47831808;;
1347843381355966500;risma_nurh;;
1334808216522301400;risma_nurh;;
1322735704045023200;risma_nurh;;
1348565197481418800;siti_zuchaina;;
1339799073960804400;siti_zuchaina;;
1324160527006724000;siti_zuchaina;;
1335757892897525800;nadrayanti;;
1317392606448414700;pluviop27210733;;
1316168262967730200;pluviop27210733;;
1349204433352069000;najwa2_nashwan1;;
1337812738005848000;najwa2_nashwan1;;
1349623631945453600;alie_fahnoor;;
1350112577024528400;danicicadasbdg;;
1349201166937178000;mamahidah3;;
1348917100841091000;mamahidah3;;
1340564403872100400;mamahidah3;;
1339798001045233700;mamahidah3;;
1339080626385744000;mamahidah3;;
1338421218647543800;mamahidah3;;
1319661665835651000;mamahidah3;;
1346699924138672000;ratu12noer;;
1349751435433394200;syamsud76579252;;
1338465472245690400;insunpredator;;
1354996764110065700;non_dindun;;
1352453677395501000;non_dindun;;
1350781510211625000;non_dindun;;
1349907654819213300;non_dindun;;
1349539121128108000;non_dindun;jantungpiisang;
1343762778301976600;non_dindun;;
1339549946379264000;non_dindun;EdyedoyRiyono,SimamoraUba,Mohindr81199036,Purihontas,yudrimandalika,1hsan,CommuterEd,haliim7;
1339388478669246500;non_dindun;;
1339387626533527600;non_dindun;;
1339387053327351800;non_dindun;;
1339167022685376500;non_dindun;;Syamsud76579252
1338301008909193200;non_dindun;;
1337272016458530800;non_dindun;;
1324015159556231200;non_dindun;;
1312798218435010600;non_dindun;;
1293228263968354300;delta_tofu;kumbanggmrckela;
1348826079406932000;kang_badjigoer;;
1338024435995963400;kang_badjigoer;mas_kuuh,ArifinNaftalia,selonjoranterus,WilliamFr3nch,farok_ajjih,sonsih56gmailc1,jajatplus,tata_mksr,MangAddang,sri_yunanik,e_herawaty,idithea,RcRobicandra,heru1021,ARidwanP,ZZheevau,Ibuhana2,dracaries;sonsih56gmailc1,WilliamFr3nch
1297160429106393000;sunarti25231614;;
